item_id,order_id,product_id,quantity
6678,2221,32,5
6679,3605,37,1
6684,2552,108,5
6686,1510,47,4
6687,3241,2,5
6688,907,123,3
6689,4048,126,2
6690,676,42,1
6692,387,140,2
6693,3056,54,1
6694,1027,106,2
6695,3404,49,3
6697,936,80,3
6698,2029,100,2
6699,2583,40,1
6701,1998,48,1
6702,798,29,2
6704,933,67,4
6706,3474,71,1
6707,1849,52,3
6708,3386,145,3
6709,2665,85,5
6710,1751,77,1
6711,3498,94,4
6712,2238,141,2
6713,2446,80,5
6714,4764,53,2
6715,1352,26,5
6716,3879,87,2
6717,4254,22,1
6718,4217,68,3
6719,3671,112,4
6720,27,137,1
6721,2075,30,2
6722,4939,22,4
6723,934,147,4
6724,172,70,1
6725,4799,137,1
6726,3941,100,2
6727,3637,76,2
6728,4292,129,2
6729,246,13,3
6730,2262,23,1
6731,2551,150,3
6732,988,39,3
6735,3563,14,2
6736,2942,115,2
6737,378,100,5
6738,2949,129,5
6739,3976,21,4
6740,4247,73,2
6741,1949,98,5
6742,1674,11,2
6743,1850,101,2
6744,909,133,5
6745,2625,111,5
6746,4076,78,1
6747,432,66,3
6748,4997,63,5
6749,2888,12,4
6750,4538,106,4
6751,2728,36,4
6752,1765,11,4
6753,4675,33,1
6755,2338,49,5
6757,2638,140,3
6758,953,11,4
6759,2676,112,4
6760,1719,142,1
6761,1172,36,2
6762,2328,47,2
6763,4676,48,3
6765,758,52,4
6768,1064,7,2
6769,2342,122,1
6770,2637,121,5
6771,663,40,2
6772,3371,80,5
6773,3545,23,1
6774,1787,144,2
6775,3736,51,4
6776,512,106,3
6777,3446,82,5
6779,4740,61,5
6780,4134,88,5
6781,1724,38,1
6782,4584,133,1
6783,1882,37,4
6784,3603,9,3
6785,49,138,3
6786,2780,75,5
6787,755,129,3
6789,1555,17,1
6791,1434,62,1
6792,1250,78,1
6793,3196,15,2
6794,4591,17,4
6796,3504,113,5
6797,1027,6,5
6798,4474,15,3
6799,239,39,5
6800,1734,89,4
6801,1320,84,3
6802,4138,11,4
6803,2988,145,1
6804,4808,23,1
6805,1031,73,1
6806,3605,113,2
6807,1320,134,3
6808,1891,83,1
6809,606,123,1
6810,1956,82,2
6811,193,120,1
6812,3032,14,5
6813,4158,10,4
6814,1842,72,3
6815,920,129,3
6816,2584,74,3
6817,1605,15,1
6818,362,87,1
6819,2952,90,1
6820,3522,39,5
6821,4887,71,5
6822,2061,114,2
6823,1444,53,4
6824,2891,142,1
6827,3028,48,3
6828,623,95,5
6829,3562,43,3
6831,3685,20,4
6832,820,144,2
6833,3616,80,5
6834,1435,93,2
6835,3803,83,4
6836,1076,140,2
6838,2563,127,3
6839,686,88,1
6841,3048,125,5
6842,1118,89,5
6843,312,41,3
6844,2471,137,3
6845,1905,72,4
6846,4846,125,4
6850,4549,146,5
6851,3188,75,2
6852,1690,68,1
6853,173,6,1
6855,2821,147,4
6856,3411,65,3
6857,487,78,4
6858,2905,132,2
6859,4328,143,4
6860,3746,149,5
6861,237,37,1
6862,1829,76,3
6863,4258,55,5
6864,431,43,2
6865,1039,80,2
6866,1152,75,4
6867,4503,47,5
6868,1356,64,5
6869,2903,138,3
6870,762,133,2
6871,3999,69,1
6872,2124,128,5
6873,541,37,1
6874,588,105,2
6875,3587,64,2
6876,2635,101,5
6877,2173,91,4
6878,4574,116,5
6879,1545,110,2
6880,2996,67,1
6881,1479,115,4
6882,3371,149,5
6884,1889,52,2
6885,1481,101,4
6886,476,85,1
6887,4418,101,2
6888,1451,82,4
6889,2165,52,4
6890,1178,5,3
6891,4159,72,5
6892,4794,101,5
6893,2981,87,2
6894,2660,107,4
6895,665,138,2
6896,3913,54,5
6897,3174,48,1
6899,549,125,2
6900,2295,58,4
6901,3173,117,4
6902,3267,70,4
6903,410,57,4
6905,625,126,3
6906,1811,20,4
6907,848,37,5
6908,3587,30,3
6909,3787,77,4
6910,17,76,3
6911,4853,60,4
6912,813,106,5
6913,4462,34,5
6914,3140,110,4
6915,3504,97,3
6916,1956,5,4
6917,92,144,2
6918,1896,147,1
6920,4074,149,5
6921,1013,45,1
6922,2138,44,1
6924,2410,111,4
6925,3875,93,4
6926,1501,91,1
6927,1790,136,5
6929,4906,104,5
6930,3669,76,2
6931,4653,68,4
6932,2638,40,5
6933,2195,100,2
6934,3383,65,1
6936,938,12,1
6937,4662,103,1
6939,1072,43,3
6940,1156,80,3
6941,3289,28,1
6943,1550,104,3
6944,2566,100,5
6945,3456,83,5
6946,1448,131,4
6947,4023,50,1
6948,1610,104,2
6949,4180,94,5
6950,3710,150,1
6951,4713,141,5
6952,3870,67,1
6953,857,109,5
6954,443,99,5
6955,2574,7,1
6956,3774,124,1
6957,4435,86,5
6958,2793,65,5
6959,441,119,4
6961,1587,107,5
6962,2465,3,2
6963,1156,9,5
6964,2985,45,2
6965,2127,135,2
6966,1370,17,4
6967,3251,125,3
6968,2051,108,2
6969,1455,39,5
6970,1261,122,4
6972,321,99,3
6973,3678,54,4
6974,4018,68,2
6975,46,27,3
6976,4518,149,5
6977,368,38,2
6978,3807,83,1
6979,4213,5,5
6980,286,129,3
6982,2752,99,2
6983,325,40,4
6984,2425,113,3
6985,784,15,4
6987,4889,55,1
6988,3201,142,5
6989,857,19,2
6990,4395,134,3
6991,1741,84,3
6993,4107,67,3
6994,360,13,5
6995,3892,139,5
6996,4463,78,1
6997,1197,149,1
6998,2997,13,2
6999,4635,5,1
7000,4072,50,5
7001,2702,42,2
7002,3174,120,3
7003,4041,91,3
7004,1182,115,1
7005,1176,64,3
7006,4593,67,1
7007,647,125,2
7008,919,84,3
7009,4213,4,3
7011,29,64,4
7012,4012,86,3
7015,618,88,2
7017,695,5,1
7018,4333,138,4
7019,2829,103,5
7020,1649,53,2
7021,2313,25,3
7022,4771,1,4
7023,273,78,5
7024,466,42,2
7025,1061,100,2
7026,3180,86,5
7027,1440,68,5
7028,4680,79,4
7029,4020,39,2
7030,4845,43,1
7033,2067,7,4
7034,4292,22,4
7035,777,57,5
7036,579,87,1
7037,3211,114,4
7038,2434,38,3
7039,3412,40,4
7040,3309,7,1
7041,2504,101,1
7043,3938,54,4
7044,4942,127,4
7045,1520,46,2
7046,2556,19,5
7047,3377,28,5
7048,866,150,5
7049,4992,74,5
7050,2553,10,5
7051,3753,24,3
7052,4580,49,5
7053,4124,134,4
7054,2261,100,4
7055,4387,82,2
7056,2154,33,4
7058,1135,39,2
7059,4028,103,2
7060,592,121,3
7061,1128,84,2
7062,556,5,5
7063,3405,142,5
7064,1131,13,1
7065,2589,6,4
7066,104,132,3
7067,2139,129,5
7068,2017,96,1
7069,880,100,1
7071,4145,90,5
7072,775,124,3
7073,4526,99,1
7074,4569,97,3
7075,1612,73,2
7076,1161,120,3
7078,3269,20,1
7079,3137,15,5
7080,3505,20,5
7081,3121,73,4
7082,3707,139,2
7083,4080,35,4
7084,917,110,5
7085,3056,40,3
7086,3208,149,5
7087,1601,109,3
7088,4567,101,3
7090,3724,17,4
7091,4736,121,5
7092,3477,6,2
7093,3941,104,1
7094,2328,128,5
7095,4288,99,4
7096,4093,21,4
7097,1860,149,5
7098,3615,89,4
7099,1788,73,1
7100,1249,26,2
7101,3403,108,2
7102,3727,130,2
7103,1457,54,2
7104,3384,45,4
7105,585,12,4
7106,3677,118,3
7107,4792,78,4
7108,122,140,5
7109,2094,75,4
7110,224,28,1
7111,3223,43,2
7112,2133,121,5
7113,4375,86,2
7115,3919,79,3
7116,461,1,3
7117,11,141,2
7118,4093,110,4
7119,226,143,4
7120,1161,112,2
7121,2173,88,4
7122,4947,1,1
7123,3401,27,4
7124,1341,40,1
7125,516,36,1
7126,2978,147,2
7128,2180,143,4
7129,3838,78,3
7130,925,120,4
7132,1932,47,1
7133,4811,99,2
7134,839,129,5
7135,3101,9,3
7136,938,135,1
7137,2217,131,4
7139,4599,16,2
7140,910,141,4
7141,3368,48,1
7142,3192,7,5
7143,448,146,5
7144,1530,68,3
7145,2160,103,1
7146,4700,33,5
7147,3154,72,4
7148,1542,144,3
7149,974,46,1
7150,1397,97,3
7151,1433,10,1
7152,3702,1,1
7154,2173,16,3
7155,1830,146,5
7156,3918,48,4
7157,4713,1,4
7160,585,24,4
7161,4076,38,1
7164,4729,66,3
7165,2031,18,5
7166,1883,60,5
7167,4652,121,5
7168,3780,11,2
7170,3967,118,3
7171,3774,9,4
7172,3017,63,5
7173,538,135,3
7174,1850,118,3
7175,2746,32,3
7176,1397,53,1
7178,4301,27,1
7179,3712,84,3
7181,1104,87,4
7182,2709,131,5
7183,3686,138,2
7185,1239,134,4
7186,2335,52,5
7187,2826,19,5
7188,155,70,3
7191,3923,133,3
7192,2623,105,4
7193,1786,76,4
7194,4752,136,2
7195,4622,42,2
7196,4936,93,1
7197,1855,105,3
7198,1609,47,5
7199,2917,128,2
7200,4070,122,2
7201,2524,145,1
7202,4496,37,1
7203,3486,73,3
7204,4908,42,1
7205,2182,103,3
7207,1225,42,4
7208,45,142,1
7209,4432,30,5
7210,1550,43,1
7211,3507,88,2
7212,4399,32,1
7213,3520,28,2
7214,3533,16,5
7215,4432,93,1
7217,1930,132,3
7218,2403,58,5
7219,3330,58,2
7220,41,48,2
7221,760,147,1
7222,4573,137,2
7224,4268,118,5
7225,421,97,2
7226,2094,116,5
7227,2179,99,3
7228,1275,67,2
7229,3907,57,1
7230,57,26,4
7231,1242,46,1
7232,1031,23,1
7233,890,89,4
7234,4118,127,3
7235,3166,107,4
7236,305,61,4
7237,3736,21,3
7238,2632,68,2
7239,4387,77,4
7241,748,98,2
7242,805,77,3
7244,2746,142,5
7245,2230,81,5
7246,3788,110,1
7248,2407,23,4
7249,4863,70,1
7250,895,48,3
7251,1426,133,3
7252,694,141,4
7253,4195,74,2
7254,1222,117,4
7255,1737,18,4
7256,4075,93,3
7257,1336,82,3
7259,443,141,3
7260,4429,143,1
7261,2156,77,2
7262,409,98,2
7263,2720,147,1
7264,2913,136,4
7265,2784,86,1
7266,1482,100,4
7267,2083,129,5
7268,3248,81,1
7269,1943,8,3
7270,4018,32,2
7271,4830,62,4
7272,3120,77,1
7274,3233,79,2
7275,3466,112,2
7276,1019,14,3
7278,2423,48,2
7279,1734,40,1
7280,963,11,4
7281,4491,9,4
7282,4580,133,5
7283,4522,116,4
7284,3522,130,2
7285,725,9,2
7286,4362,47,3
7287,366,69,3
7289,2173,63,3
7291,104,87,3
7292,4679,5,2
7293,290,29,5
7294,4391,103,1
7295,4158,94,1
7296,4456,120,4
7297,752,99,2
7298,1857,123,1
7299,736,129,2
7300,3220,27,3
7301,3905,135,4
7302,3047,87,1
7303,4786,2,2
7304,2934,99,2
7305,2109,79,5
7306,496,8,2
7307,182,19,4
7309,4770,121,3
7311,3966,45,4
7312,1217,66,3
7313,3874,145,1
7314,3932,18,5
7315,4819,129,5
7316,618,99,5
7317,1040,79,3
7319,377,134,2
7320,4211,71,5
7321,1277,75,2
7322,2506,100,3
7323,3940,111,5
7324,808,19,3
7325,1356,136,5
7326,4429,42,5
7327,3148,142,2
7328,3043,64,3
7329,1415,68,3
7330,158,121,1
7331,710,55,3
7332,3940,131,1
7333,1826,113,3
7334,3065,32,4
7336,2149,117,4
7337,3044,19,3
7338,762,38,4
7339,628,112,1
7340,763,124,2
7341,1422,33,3
7342,810,82,3
7343,807,4,3
7344,229,58,1
7346,877,10,5
7348,1853,143,1
7349,4288,20,3
7350,987,125,3
7351,403,135,4
7352,4480,31,5
7353,1650,95,5
7354,2449,17,3
7355,2363,22,1
7356,4794,23,5
7357,660,126,5
7358,2227,15,3
7359,2068,104,4
7360,821,98,3
7361,1573,52,3
7362,3154,98,3
7363,1802,91,1
7364,4482,89,2
7365,2220,16,5
7366,4392,49,5
7367,2421,101,1
7368,4701,48,4
7369,4615,39,5
7370,2925,110,1
7371,4504,52,4
7372,1113,11,4
7373,2247,4,5
7374,136,83,4
7375,3068,16,5
7376,3283,36,5
7377,3622,14,5
7378,3999,77,5
7379,4787,110,2
7380,4285,8,4
7381,1365,136,5
7383,4600,113,1
7384,1378,77,3
7385,715,33,2
7386,776,55,4
7387,2163,10,3
7388,2159,7,5
7389,4212,140,3
7390,3744,139,2
7391,2708,79,5
7392,4048,140,4
7393,4542,127,5
7394,2449,113,2
7395,1401,103,3
7397,3977,100,5
7398,2445,105,1
7399,2211,22,1
7400,1286,70,1
7401,861,105,4
7402,830,103,2
7403,1484,144,2
7404,1282,50,3
7405,285,34,2
7407,3200,147,1
7408,4027,71,4
7409,1127,54,5
7410,304,13,4
7411,1727,74,4
7412,625,123,2
7413,607,24,1
7414,4574,60,4
7415,4895,3,2
7416,1817,75,1
7417,1804,37,1
7419,3647,25,3
7420,232,129,5
7421,1336,69,3
7422,2980,105,2
7423,652,11,2
7424,366,62,4
7425,4738,123,5
7426,3316,108,4
7427,3251,66,1
7428,4182,150,3
7429,1741,37,4
7430,2096,52,3
7431,2351,35,4
7432,134,132,5
7433,433,129,5
7434,1573,20,4
7435,2644,22,2
7436,2896,118,1
7438,406,10,5
7439,1734,70,3
7440,3521,10,5
7441,1436,39,1
7443,793,147,5
7444,3018,45,1
7445,3600,101,2
7446,378,23,4
7447,1677,12,2
7449,993,40,4
7450,2553,140,1
7451,2411,105,2
7453,2109,53,5
7454,3780,51,2
7455,611,48,3
7456,3123,100,5
7457,1650,97,1
7459,2388,29,1
7460,4532,143,4
7461,1640,16,3
7462,1656,49,2
7463,2004,71,4
7465,4386,84,2
7466,4576,97,2
7468,1686,16,2
7469,4333,64,4
7470,802,55,4
7471,4253,53,4
7472,4010,21,3
7473,2938,49,2
7474,1321,44,2
7475,4364,31,4
7477,3771,5,5
7478,1964,134,2
7479,4825,69,3
7480,1899,12,5
7482,3212,109,2
7483,899,150,5
7484,3857,66,4
7485,122,32,5
7486,3159,47,5
7487,4229,46,4
7488,2332,34,1
7489,2848,32,5
7490,1863,80,4
7491,791,129,3
7492,953,115,1
7493,1631,97,2
7494,4474,133,3
7495,1398,31,5
7496,2168,24,5
7497,4980,30,4
7498,2526,96,2
7500,3758,42,4
7501,1336,97,2
7503,3642,85,4
7504,2163,68,3
7505,3817,93,5
7507,1389,113,1
7508,4795,73,3
7509,2334,10,5
7511,4614,62,3
7512,1931,110,2
7513,29,113,3
7514,2917,123,2
7515,3066,31,4
7516,2851,122,5
7517,1681,126,1
7518,3221,133,1
7519,4190,30,3
7522,3843,32,4
7525,1931,123,5
7527,3500,67,4
7528,589,83,3
7529,872,85,2
7531,1512,93,1
7533,3553,83,1
7534,1044,53,1
7535,4510,8,4
7537,4594,99,4
7538,2814,16,3
7540,797,72,5
7541,1656,145,2
7542,830,38,4
7543,2936,75,1
7544,2135,142,1
7545,4499,99,2
7546,1430,138,5
7547,4101,105,4
7548,2199,104,3
7549,4974,21,4
7550,4832,145,2
7551,2072,66,1
7553,4884,16,2
7554,1916,122,3
7555,2703,9,2
7556,108,20,4
7557,552,19,5
7558,4422,57,1
7559,361,1,3
7561,3850,17,3
7563,4304,34,3
7564,2458,45,1
7565,57,132,5
7566,3863,77,1
7567,3751,43,5
7568,3520,49,3
7569,2909,143,1
7570,4033,119,1
7572,725,44,3
7573,1583,82,5
7574,2705,81,3
7576,3536,122,5
7577,4275,21,5
7578,385,9,5
7579,2607,119,1
7580,3020,113,4
7581,3330,64,3
7582,4814,8,4
7583,1442,121,4
7584,1715,93,2
7585,3571,99,4
7586,1486,68,5
7587,2176,139,3
7588,25,104,5
7589,4149,62,1
7590,1880,9,3
7591,3919,54,5
7592,3411,90,3
7593,1380,80,3
7595,2358,125,1
7596,3610,66,4
7597,1025,11,4
7598,4102,138,4
7599,53,144,1
7600,428,130,4
7602,4600,114,2
7603,4904,101,2
7604,2582,134,4
7605,732,10,3
7607,2869,128,5
7609,760,132,1
7610,3526,122,1
7611,3581,81,4
7612,1793,84,5
7613,1711,24,1
7614,1981,37,4
7616,4094,43,1
7617,3511,8,1
7618,534,130,4
7619,1661,147,4
7620,3506,29,1
7621,4534,123,1
7622,3801,52,1
7623,538,100,5
7624,652,17,2
7625,662,62,2
7628,3782,76,1
7629,2524,9,3
7631,653,61,5
7632,2085,93,2
7633,2653,66,2
7634,583,61,2
7635,2583,111,2
7637,1862,32,2
7639,1478,32,3
7640,1442,39,1
7641,4232,147,1
7642,4791,57,5
7643,518,22,5
7644,3464,6,5
7645,4619,130,5
7646,1936,82,5
7648,4447,116,5
7649,297,143,1
7650,2325,70,2
7651,4710,98,3
7652,4783,121,2
7653,3970,66,2
7654,2160,142,3
7655,4431,54,2
7656,4971,86,4
7657,4174,135,1
7658,2020,138,3
7659,2658,117,2
7660,1412,49,3
7661,477,19,4
7662,4859,23,3
7663,3473,133,5
7664,4970,90,1
7665,3147,66,2
7666,1754,87,5
7667,3089,134,3
7668,4811,93,3
7670,3236,17,4
7671,3602,113,2
7672,1750,4,5
7673,3903,60,1
7674,2910,9,3
7675,2055,77,5
7676,3740,87,1
7677,1635,75,2
7678,3850,125,5
7679,1836,130,3
7680,1191,32,1
7681,4266,39,2
7682,687,134,3
7683,4214,73,1
7684,2379,23,4
7685,4184,43,3
7686,4173,73,4
7687,886,20,2
7688,2915,27,1
7689,4307,138,2
7690,1794,68,3
7691,856,136,5
7692,2600,121,4
7693,3776,115,3
7694,3730,52,5
7695,3623,64,4
7696,1188,85,2
7697,3596,116,1
7698,844,87,5
7700,4617,9,2
7701,3750,87,5
7702,128,18,5
7703,4839,133,4
7704,566,104,4
7705,4689,149,2
7706,4404,50,1
7707,4047,11,5
7708,4371,47,4
7709,4723,61,2
7710,108,49,2
7711,4155,21,2
7713,3369,50,2
7714,2695,79,4
7715,4265,74,5
7716,95,96,3
7718,1810,25,2
7719,2329,129,1
7720,2015,119,2
7722,4684,108,2
7723,2758,120,1
7725,4453,13,1
7726,1507,127,2
7727,689,49,1
7728,4403,105,2
7729,1891,93,1
7730,4807,2,5
7731,1049,77,5
7733,3981,32,4
7734,3131,26,1
7735,1015,47,1
7737,2005,41,1
7738,4733,35,5
7739,4156,73,4
7740,297,26,5
7741,763,22,5
7742,1163,1,4
7743,2435,46,5
7744,2403,64,1
7745,2496,32,5
7746,4968,23,2
7747,870,27,3
7748,1713,112,1
7749,2396,1,3
7750,4587,8,3
7751,1194,8,5
7752,1446,49,3
7753,4614,117,2
7754,2584,106,4
7755,775,109,1
7758,2033,43,5
7760,4175,142,1
7763,3197,134,3
7764,822,111,2
7765,4430,30,1
7766,2380,140,4
7767,2320,10,4
7768,3777,124,1
7769,4616,81,2
7770,2944,140,2
7771,1134,117,2
7772,413,46,1
7773,1252,93,3
7774,80,67,3
7775,2935,94,4
7776,1997,89,3
7777,2431,78,5
7778,1148,5,3
7779,2215,23,5
7780,802,147,5
7781,2211,48,2
7782,4697,129,3
7783,4913,106,1
7784,2628,88,3
7785,4354,98,1
7787,2756,145,3
7788,858,130,3
7789,2005,22,4
7790,3022,110,1
7791,2420,50,5
7793,2992,85,5
7794,752,100,4
7795,2787,38,2
7796,3139,95,4
7797,832,32,4
7798,2982,101,4
7799,112,63,3
7800,939,22,5
7801,3765,58,2
7802,4790,40,3
7803,4921,129,1
7804,1521,53,5
7805,3638,75,2
7806,2026,15,4
7807,3482,12,3
7808,2743,85,1
7809,2970,139,1
7810,3218,80,5
7811,4047,134,3
7812,3206,7,4
7813,1661,73,4
7814,1177,37,2
7815,2758,108,5
7816,363,41,4
7817,1600,115,3
7818,3543,121,4
7819,1282,29,2
7820,2093,150,3
7821,1428,68,1
7822,2220,48,3
7823,599,88,4
7824,582,63,1
7826,3423,3,2
7827,330,85,5
7828,3158,146,2
7829,4486,94,5
7830,352,4,5
7831,2937,55,1
7832,451,69,4
7833,3325,26,1
7834,2686,90,4
7835,106,132,5
7836,50,123,5
7837,3972,65,1
7838,4833,118,2
7839,4902,118,2
7840,2305,68,3
7841,4436,6,4
7842,1657,32,5
7843,3243,71,4
7844,1397,95,4
7846,3369,113,4
7847,732,63,2
7849,2732,16,3
7850,1986,31,4
7851,1452,83,1
7852,2146,62,4
7855,3694,131,2
7856,3032,84,2
7857,411,150,4
7858,4729,141,4
7859,1867,83,5
7860,2276,127,4
7861,926,93,4
7863,1341,47,2
7864,4072,129,2
7865,322,106,1
7866,235,70,1
7867,4159,88,1
7868,2391,142,1
7869,3530,143,5
7870,535,64,4
7871,4327,50,3
7872,3953,103,5
7873,216,54,2
7874,3711,75,3
7876,2177,87,3
7877,2014,132,4
7878,1409,149,5
7879,2307,117,5
7880,2163,131,1
7881,3487,138,4
7883,2955,116,4
7884,237,65,1
7885,1964,106,3
7886,4306,150,3
7887,1772,132,1
7888,3008,106,4
7889,652,100,1
7890,3638,142,3
7891,1075,95,3
7892,2352,143,3
7893,793,147,1
7894,3937,134,5
7895,3113,72,4
7896,4081,27,5
7897,2558,31,4
7898,1063,46,4
7899,262,88,4
7900,3396,60,5
7901,3204,55,1
7902,1190,29,2
7904,4155,77,1
7905,2852,106,2
7906,3433,137,1
7908,1347,131,4
7909,2012,126,2
7910,1558,126,5
7911,802,35,4
7912,3656,129,1
7913,3619,31,1
7914,1625,103,4
7915,3232,29,5
7916,1350,72,3
7917,1070,12,2
7918,4549,139,4
7919,1740,79,5
7920,4495,1,3
7921,1468,100,3
7922,2588,134,5
7923,2555,55,2
7924,714,52,2
7926,4921,80,5
7927,1195,76,4
7928,4999,147,1
7929,4153,66,5
7931,2566,131,1
7932,391,74,3
7933,539,33,3
7934,2068,119,2
7935,1280,10,3
7936,3397,108,1
7937,3608,113,1
7938,3070,94,3
7939,4159,34,4
7940,1687,27,1
7941,4558,104,1
7942,3871,140,5
7943,2696,130,3
7944,980,110,5
7945,4247,129,1
7946,3907,103,2
7947,79,5,4
7948,574,75,3
7949,4227,10,2
7950,34,107,1
7951,2479,53,1
7952,3768,45,5
7953,3470,61,3
7954,761,101,3
7955,1286,33,5
7956,1916,14,2
7957,834,131,4
7958,1207,129,2
7959,898,5,5
7960,4266,50,1
7961,2861,48,2
7962,2310,134,5
7963,2434,32,4
7964,1775,31,2
7966,3748,24,5
7967,3052,74,1
7968,2749,125,2
7969,924,108,5
7970,3907,41,3
7972,4514,145,3
7973,3136,1,3
7974,2489,73,3
7975,1759,43,5
7976,1648,66,5
7977,987,41,5
7978,599,62,2
7979,382,25,3
7980,4186,80,1
7981,3969,131,3
7982,4991,112,1
7984,1068,57,4
7985,2154,2,5
7986,1997,6,3
7987,4990,7,3
7988,2732,4,1
7989,2705,42,1
7991,860,94,2
7993,3879,94,1
7994,963,75,1
7995,1758,136,5
7996,3784,11,3
7997,4524,142,5
7998,4024,126,5
8000,3598,89,5
8001,772,142,2
8002,304,53,2
8003,2395,6,4
8004,4107,22,3
8005,238,129,2
8006,1649,131,2
8007,4885,40,5
8008,611,42,4
8009,4311,114,5
8010,1512,136,2
8012,2682,13,1
8013,877,63,4
8014,4312,144,1
8015,1364,68,4
8017,2235,13,1
8018,4724,119,5
8019,3044,22,1
8020,2645,78,2
8021,2815,20,2
8022,3733,85,5
8023,3830,50,5
8025,881,9,1
8026,2096,138,1
8027,2606,17,3
8028,2424,62,5
8030,3875,15,2
8031,2523,4,5
8033,3090,70,3
8034,2709,19,3
8035,3893,6,4
8036,3492,111,4
8037,3195,9,1
8038,3873,90,4
8039,4101,120,1
8040,4599,30,4
8041,509,82,4
8043,2505,68,5
8046,2493,82,2
8047,1305,121,4
8048,3028,106,4
8049,663,30,4
8050,553,139,5
8051,4297,149,2
8052,472,116,2
8053,4541,14,1
8054,1532,7,3
8055,3148,1,1
8056,4646,47,3
8057,4142,117,5
8058,3621,68,5
8059,2198,106,1
8060,1120,128,4
8062,1595,30,2
8063,4317,73,3
8064,2601,53,4
8065,2407,126,3
8067,2103,57,2
8068,1186,21,2
8069,881,37,2
8070,3487,147,4
8071,3789,130,5
8072,3675,5,4
8073,3820,88,5
8074,4775,38,2
8075,2840,3,5
8076,4043,21,3
8077,582,16,2
8078,3358,29,4
8079,4156,131,2
8080,3095,108,4
8081,2912,15,3
8082,4700,30,4
8083,1308,108,1
8084,1616,70,3
8085,4240,81,1
8086,3742,126,4
8088,3475,52,1
8089,1671,101,3
8090,28,34,5
8091,4302,35,5
8092,3339,57,5
8093,3126,57,5
8094,3505,94,1
8095,4035,36,3
8096,3736,3,3
8097,3574,107,3
8098,1505,149,1
8099,3626,116,3
8100,4061,41,2
8101,4525,115,3
8103,536,22,4
8104,1981,13,5
8105,3697,46,1
8106,691,20,3
8107,1864,106,5
8108,4984,37,2
8109,3943,126,3
8110,937,147,3
8111,3565,122,4
8112,348,45,1
8114,2349,48,5
8115,3101,45,1
8116,2542,96,3
8117,3846,43,4
8118,723,11,4
8119,1485,63,5
8120,3587,124,2
8121,4652,57,5
8122,2790,14,5
8123,960,80,3
8125,1904,103,1
8126,3462,139,4
8128,3599,144,5
8129,3222,64,3
8130,2341,84,5
8131,917,44,1
8132,65,94,3
8133,1951,141,1
8135,4267,35,2
8136,1380,40,5
8137,659,126,1
8138,4062,37,5
8139,2069,58,4
8140,1745,122,5
8141,1193,124,2
8142,3472,123,2
8143,1797,61,4
8144,1777,39,3
8145,4087,91,3
8146,587,57,5
8147,686,132,5
8148,1175,37,2
8149,1855,127,2
8150,4164,8,2
8151,2145,10,5
8152,1889,113,1
8153,2864,80,3
8154,4919,119,4
8155,4606,60,3
8156,1662,91,4
8157,1794,88,5
8158,626,100,1
8159,3442,98,5
8160,2884,9,1
8161,3923,23,2
8164,1989,22,2
8165,1138,33,1
8166,3729,139,2
8168,3391,1,1
8169,3385,140,4
8172,4704,21,1
8173,4305,54,2
8174,4658,114,2
8175,3184,129,2
8176,1029,21,1
8177,2646,52,5
8178,3212,19,5
8179,2533,29,3
8180,3157,65,3
8181,1207,107,5
8184,4129,137,2
8185,663,69,2
8186,176,55,5
8187,4919,42,1
8188,2232,38,4
8189,273,6,5
8190,1215,144,2
8191,1405,25,3
8192,47,13,5
8193,4217,124,3
8194,1266,149,4
8195,3321,110,2
8196,272,80,1
8197,2282,55,2
8198,652,124,2
8200,3755,96,3
8201,2126,22,3
8202,1755,3,1
8203,3574,122,4
8204,254,52,2
8205,2590,140,2
8206,4913,9,2
8208,4549,45,2
8209,1902,87,2
8211,2475,32,3
8212,1157,2,4
8213,3588,4,4
8214,1240,32,2
8215,1022,80,5
8216,4194,52,5
8217,822,106,4
8218,86,39,4
8219,4545,144,1
8220,3475,110,3
8221,3078,142,5
8222,3488,110,4
8223,329,41,4
8224,3364,72,5
8225,2384,120,3
8226,3705,44,1
8227,3166,93,2
8228,4279,125,3
8229,379,108,2
8230,2565,127,3
8231,3894,127,5
8232,358,13,1
8233,2200,13,4
8234,146,24,1
8235,1599,129,1
8236,2776,3,4
8237,3978,32,2
8238,4379,71,1
8239,3687,98,4
8240,270,108,4
8241,1085,82,3
8242,1614,70,1
8243,978,61,4
8244,4331,16,1
8245,2795,89,5
8246,2790,103,2
8247,960,83,2
8248,1755,101,2
8249,3383,10,1
8251,742,114,4
8252,116,99,1
8253,2747,61,5
8254,4700,71,5
8255,3185,12,5
8256,4599,107,2
8257,2756,115,1
8258,2138,12,5
8259,3145,107,1
8260,722,98,1
8261,4635,63,2
8262,1645,45,3
8263,1548,99,3
8264,4184,78,3
8265,786,41,4
8266,2686,28,4
8267,150,65,4
8268,240,139,1
8269,3602,101,5
8270,1358,68,5
8271,3588,122,4
8272,4987,85,1
8273,155,29,4
8275,236,88,2
8276,3373,106,3
8277,3045,35,1
8278,895,71,2
8279,2396,99,5
8281,4421,71,4
8282,2758,10,2
8283,3688,36,4
8284,1019,28,5
8285,2840,129,5
8286,3202,44,2
8288,4196,131,3
8289,1049,61,3
8291,1518,21,3
8292,4768,3,5
8293,4682,131,2
8295,2540,43,3
8296,628,145,4
8298,2153,136,3
