sale_id,customer_id,product_id,store_id,quantity,amount,sale_date
649,488,293,96,3,544.08,2025-07-29
650,269,44,52,1,283.11,2024-10-04
651,715,67,98,9,2057.0,2024-11-30
652,203,250,51,3,752.53,2024-12-17
653,631,377,68,10,1141.28,2026-05-26
654,273,398,56,4,545.24,2025-07-13
655,590,46,15,6,2092.05,2025-03-24
656,357,98,42,7,1563.1,2024-09-07
657,25,395,40,6,1830.37,2025-09-17
658,632,421,57,3,1482.22,2025-11-26
659,46,474,30,10,899.93,2025-10-19
660,160,388,94,4,1395.89,2026-02-24
661,56,125,80,2,147.88,2025-06-15
662,840,148,2,3,1311.0,2026-03-10
663,114,157,58,6,2118.13,2024-11-08
664,215,379,69,8,247.35,2025-12-03
665,536,385,34,4,471.3,2026-04-30
666,748,73,89,9,2266.67,2025-04-20
667,928,340,68,1,200.77,2026-02-24
668,62,146,26,1,142.62,2026-05-09
669,477,336,2,10,1502.15,2025-06-04
670,278,340,85,2,413.1,2025-08-16
671,20,150,84,6,2609.13,2024-11-27
672,390,261,91,7,916.73,2025-02-11
673,497,444,77,2,907.72,2025-03-04
674,204,257,59,9,560.25,2025-06-03
675,23,21,32,9,4181.83,2025-04-30
676,502,202,96,9,1497.29,2025-10-20
677,701,181,46,3,86.46,2026-03-01
678,514,142,8,5,666.89,2026-03-31
679,912,418,4,5,2208.83,2025-01-27
680,231,78,44,9,4280.18,2026-03-21
681,90,374,49,7,2347.29,2025-09-24
682,628,447,81,9,4329.82,2025-09-26
683,587,79,55,4,881.28,2024-12-29
684,338,230,70,5,2283.36,2024-12-18
685,142,298,70,3,357.73,2026-04-05
686,317,353,91,4,1736.17,2025-12-28
687,441,466,99,9,4109.31,2024-12-28
688,579,470,21,3,1004.97,2024-09-08
689,546,486,93,6,315.3,2024-07-25
690,860,451,19,2,216.77,2025-02-08
691,902,499,53,1,387.41,2024-10-19
692,764,479,82,7,1159.25,2025-10-16
693,193,55,17,5,464.7,2024-07-25
694,627,316,35,3,97.73,2025-08-11
695,237,306,30,10,2921.81,2025-05-18
696,368,41,89,4,1399.77,2024-12-26
697,867,310,61,8,674.89,2025-07-27
698,397,252,61,6,649.85,2025-04-17
699,232,17,53,3,295.85,2025-05-05
700,974,212,29,1,464.21,2025-08-25
701,68,91,57,4,1534.93,2024-12-18
702,333,444,59,10,2551.73,2026-06-16
703,795,22,78,4,900.91,2026-06-09
704,404,314,96,7,2559.88,2025-02-02
705,538,329,91,10,3050.27,2025-11-28
706,463,234,6,1,269.91,2026-04-11
707,406,377,6,4,1075.91,2024-10-29
708,784,323,7,9,1853.56,2025-07-30
709,408,453,39,4,639.06,2024-07-12
710,433,151,79,5,1207.23,2025-01-31
711,926,73,60,1,351.18,2026-03-05
712,513,58,24,8,507.29,2024-08-03
713,713,280,18,10,4701.64,2025-09-05
714,462,13,23,7,1529.56,2026-03-05
715,730,459,26,8,2426.81,2025-02-18
716,332,355,84,8,506.29,2025-05-22
717,127,47,15,3,1094.46,2025-12-31
718,88,269,91,8,2594.84,2025-02-25
719,999,262,79,7,2582.3,2024-11-10
720,390,23,99,3,605.3,2025-05-24
721,580,447,85,3,1373.64,2025-12-09
722,149,92,99,3,293.46,2026-02-10
723,317,374,99,1,221.4,2024-12-12
724,186,61,17,8,1268.92,2026-07-02
725,784,130,2,4,86.78,2024-12-05
726,511,279,1,8,2070.89,2025-10-07
727,244,112,76,10,4436.97,2025-03-10
728,453,41,77,8,1902.36,2025-09-24
729,904,281,36,10,231.55,2026-05-05
730,840,423,27,10,3217.45,2026-01-29
731,57,335,45,1,108.72,2025-02-04
732,34,342,74,1,89.78,2024-10-21
733,943,45,7,10,1632.52,2025-02-16
734,183,83,87,2,440.28,2024-11-24
735,709,359,77,5,1566.62,2025-10-20
736,182,495,59,10,3979.08,2025-11-06
737,37,48,99,10,1928.91,2024-11-05
738,920,195,9,5,874.77,2025-10-05
739,67,150,61,7,2973.52,2026-06-26
740,881,141,43,3,235.71,2026-03-31
741,215,357,27,9,1967.43,2026-01-10
742,586,374,81,10,479.29,2026-02-06
743,496,371,89,9,4444.66,2025-12-25
744,724,148,55,10,4682.68,2024-10-21
745,266,270,74,10,4269.43,2024-09-07
746,133,315,73,10,1898.5,2025-05-05
747,648,255,64,8,2155.67,2026-06-13
748,239,363,38,3,1332.48,2024-07-08
749,25,239,81,4,83.04,2024-10-25
750,213,410,79,2,747.97,2025-04-07
751,342,180,72,7,1531.18,2024-09-15
752,207,354,37,4,101.69,2025-11-24
753,316,154,65,5,1996.47,2025-02-13
754,7,59,88,9,1579.35,2025-01-09
755,742,292,79,6,1103.12,2025-06-07
756,199,170,44,1,419.38,2024-11-23
757,817,19,83,8,3678.07,2025-12-04
758,643,236,69,3,753.35,2026-01-10
759,834,212,96,6,1451.91,2025-05-21
760,307,290,93,1,420.85,2025-01-25
761,20,107,74,6,1718.91,2026-03-05
762,910,408,46,6,2422.66,2024-12-16
763,288,431,4,2,970.83,2025-04-16
764,642,274,22,6,2952.82,2025-12-09
765,192,305,15,10,3107.31,2026-04-29
766,323,364,5,5,1792.64,2025-05-21
767,509,450,31,5,1093.29,2024-11-20
768,974,155,28,6,1421.49,2024-09-24
769,115,192,5,9,1486.02,2025-02-01
770,455,260,4,4,1833.64,2026-03-10
771,158,98,44,8,3635.03,2026-02-19
772,537,159,100,8,2972.57,2025-11-01
773,893,51,67,6,532.69,2026-02-20
774,38,236,50,3,355.47,2026-03-27
775,319,478,6,9,680.41,2025-06-30
776,342,240,6,10,4385.0,2024-08-08
777,675,382,40,2,539.75,2025-04-15
778,320,328,27,1,297.23,2026-05-19
779,294,142,69,6,697.6,2025-11-20
780,688,61,35,6,2345.63,2024-07-25
781,118,8,80,3,286.79,2025-11-25
782,212,278,45,9,2400.74,2025-04-27
783,145,483,91,9,1555.85,2025-12-07
784,176,37,40,5,1477.8,2025-06-30
785,554,228,7,10,4482.77,2026-03-06
786,925,346,7,3,101.75,2025-10-22
787,89,219,51,2,408.26,2024-10-10
788,913,304,81,3,1074.74,2024-11-27
789,320,171,26,8,2526.65,2026-05-16
790,945,387,98,9,519.32,2024-09-19
791,96,417,90,8,2340.31,2025-07-27
792,318,351,83,8,533.49,2024-09-12
793,971,115,19,8,1966.9,2026-01-29
794,373,201,24,10,1438.65,2025-07-23
795,904,167,59,6,2391.68,2026-02-05
796,487,58,45,8,276.21,2025-04-29
797,175,145,99,8,1931.17,2025-09-12
798,131,261,14,6,1860.79,2025-02-17
799,816,55,42,7,2886.98,2025-11-19
800,812,155,69,9,2985.63,2025-10-31
801,424,123,80,8,1699.14,2026-06-19
802,998,247,50,4,1132.06,2025-05-23
803,834,356,76,2,,2024-08-03
804,446,291,44,7,2775.29,2026-05-13
805,178,340,86,9,3178.66,2026-06-10
806,729,294,63,2,749.79,2024-09-06
807,475,167,72,2,608.48,2025-05-21
808,181,158,52,2,829.14,2026-05-19
809,702,417,77,2,614.33,2025-06-04
810,661,339,8,7,1240.09,2025-12-27
811,143,455,75,2,248.91,2025-10-09
812,677,77,58,1,383.4,2024-11-22
813,631,296,58,9,1439.29,2026-01-22
814,899,163,39,4,474.87,2026-02-16
815,696,156,56,10,4012.86,2026-03-26
816,597,5,79,6,2972.03,2026-05-15
817,131,437,38,9,1926.13,2025-02-25
818,563,496,7,1,197.23,2025-11-11
819,841,184,15,1,357.61,2025-10-31
820,241,222,90,5,2177.63,2026-04-05
821,326,365,49,10,2092.49,2024-11-25
822,559,109,85,7,1422.06,2025-01-21
823,193,285,50,3,743.81,2025-02-03
824,158,148,86,6,2539.09,2025-03-20
825,74,332,3,3,253.36,2025-05-16
826,499,337,56,3,1098.73,2025-02-04
827,658,413,54,3,181.92,2025-10-29
828,713,310,55,8,3591.36,2025-11-18
829,522,218,71,10,1063.03,2025-08-27
830,232,96,55,8,1637.3,2025-02-17
831,511,434,94,10,235.66,2025-02-09
832,276,211,70,4,1447.29,2024-12-02
833,39,291,62,10,1961.46,2025-09-05
834,494,493,89,6,445.91,2026-01-21
835,749,270,97,2,176.4,2025-06-26
836,81,268,79,5,1215.85,2025-01-09
837,646,380,85,2,275.42,2025-05-23
838,553,409,75,2,696.71,2026-06-05
839,926,176,69,5,1571.29,2026-07-04
840,525,464,61,1,245.06,2026-02-04
841,432,181,38,10,3722.31,2026-05-22
842,712,473,77,5,502.02,2025-02-16
843,578,134,8,5,1844.73,2025-08-18
844,587,27,85,8,2380.06,2025-07-31
845,640,14,37,5,2041.35,2025-06-30
846,518,40,36,8,476.84,2026-05-12
847,288,141,33,5,418.09,2024-09-17
848,619,90,76,1,375.89,2026-02-26
849,379,414,23,3,1009.18,2025-05-29
850,242,249,24,5,1978.07,2025-08-02
851,352,44,19,9,3903.9,2025-03-22
852,158,429,64,10,4682.92,2024-09-24
853,244,339,57,7,2728.44,2025-01-29
854,752,432,45,3,363.63,2024-09-15
855,774,420,15,1,328.29,2024-09-02
856,409,244,39,1,100.45,2025-11-30
857,771,473,69,8,3025.22,2025-08-30
858,723,200,61,4,809.22,2025-08-21
859,892,223,2,5,448.36,2024-08-29
860,460,196,87,5,2325.33,2024-11-14
861,700,490,6,6,2889.88,2026-01-27
862,653,182,56,2,921.0,2025-09-26
863,879,140,43,10,4606.6,2024-09-02
864,101,131,84,5,741.01,2025-09-27
865,792,346,96,10,2077.54,2025-04-21
866,603,395,25,4,1489.88,2026-03-17
867,707,93,41,9,1637.6,2025-09-29
868,9,426,9,9,225.7,2025-05-21
869,538,54,88,1,217.4,2024-09-20
870,743,146,33,8,1509.82,2024-11-01
871,635,48,8,4,145.36,2025-03-19
872,856,112,77,10,3351.71,2025-02-18
873,123,45,78,2,719.75,2025-08-31
874,783,461,83,3,601.38,2025-03-15
875,190,459,15,10,4055.36,2024-10-28
876,479,339,10,3,424.8,2025-03-14
877,284,394,55,8,3703.15,2024-11-29
878,800,38,36,6,861.13,2026-04-20
879,341,31,34,1,203.74,2025-04-29
880,72,252,26,5,527.03,2024-07-18
881,661,252,14,10,2084.65,2025-08-29
882,442,112,79,3,838.51,2026-05-11
883,733,133,14,2,916.1,2024-12-21
884,586,373,33,1,55.0,2025-06-08
885,510,77,84,8,232.06,2026-03-15
886,681,200,35,1,467.79,2025-03-19
887,927,201,74,3,1068.08,2025-08-04
888,963,395,63,1,267.38,2026-02-11
889,865,373,100,8,1834.46,2025-11-29
890,4,197,89,2,558.52,2025-07-23
891,549,479,46,8,625.42,2025-08-05
892,411,29,81,6,2083.69,2025-02-09
893,874,492,44,2,390.74,2025-09-21
894,779,393,38,2,847.53,2025-04-09
895,41,496,50,4,419.11,2026-02-28
896,400,459,14,4,653.83,2026-01-15
897,907,324,57,6,1521.13,2025-08-06
898,198,13,93,4,348.69,2024-12-08
899,399,33,70,10,1344.73,2024-10-11
900,989,428,58,5,1299.24,2025-03-12
901,58,173,93,1,37.78,2026-04-01
902,217,414,84,1,214.64,2026-04-19
903,695,446,69,9,2160.16,2026-06-26
904,239,474,10,3,1127.11,2026-06-07
905,501,335,3,1,373.02,2025-07-04
906,634,24,32,8,3643.57,2024-08-09
907,648,26,40,3,80.69,2024-10-17
908,175,428,76,2,477.94,2026-02-07
909,109,59,64,2,825.09,2024-11-04
910,226,33,26,10,4036.04,2025-04-01
911,856,378,87,7,1273.47,2025-07-15
912,1000,351,74,7,1229.43,2025-11-13
913,857,494,28,9,773.26,2024-08-13
914,344,33,16,1,304.68,2026-02-03
915,426,87,90,5,438.97,2025-05-29
916,450,125,75,6,1713.81,2025-01-28
917,811,434,81,1,84.02,2025-06-08
918,162,9,63,10,2005.43,2025-09-14
919,184,475,12,2,46.1,2024-08-08
920,427,356,99,10,4457.19,2025-01-13
921,212,74,82,8,2818.66,2025-09-04
922,422,123,23,5,1355.41,2026-02-07
923,611,93,92,10,3520.03,2025-11-21
924,91,322,39,8,2510.27,2024-10-12
925,572,121,25,6,1326.1,2025-09-09
926,98,317,47,2,987.14,2026-05-23
927,476,395,81,9,2372.58,2025-05-27
928,199,58,20,4,610.74,2024-11-28
929,164,344,6,8,2070.46,2025-04-01
930,292,108,56,1,329.53,2025-08-23
931,825,456,98,5,902.31,2026-01-31
932,759,27,69,8,326.34,2025-11-08
933,30,249,66,3,287.59,2025-06-29
934,241,370,57,2,108.03,2026-04-20
935,430,102,96,10,2982.86,2025-07-04
936,113,167,30,6,782.58,2025-11-21
937,423,446,26,2,267.63,2025-10-19
938,76,242,75,-5,3134.99,2024-08-25
939,447,75,28,8,368.66,2026-01-08
940,397,192,18,10,2383.96,2026-05-09
941,648,184,35,8,2924.11,2025-07-26
942,33,355,73,4,724.91,2025-09-30
943,114,437,60,1,154.69,2025-12-24
944,779,176,29,8,1765.98,2025-05-25
945,809,407,82,5,1548.73,2025-04-24
946,592,497,71,10,4546.77,2025-05-14
947,878,268,63,4,246.03,2024-08-13
948,858,237,36,4,1215.84,2025-07-12
949,754,447,32,1,370.41,2025-04-14
950,594,114,76,4,708.41,2026-05-14
951,920,3,54,3,1375.81,2025-04-25
952,482,376,99,1,39.23,2025-05-30
953,544,202,62,9,325.24,2024-10-09
954,247,43,72,2,474.34,2024-10-20
955,417,487,28,1,352.72,2025-09-07
956,245,332,12,3,576.1,2024-10-18
957,313,83,91,1,250.3,2025-10-14
958,766,299,4,8,3454.42,2024-07-23
959,142,448,91,8,1940.84,2025-09-30
960,893,190,81,7,761.42,2026-05-07
961,2,441,81,8,2862.98,2026-02-15
962,708,171,68,2,409.48,2025-10-02
963,771,139,90,1,162.36,2026-04-05
964,814,107,88,10,2803.69,2025-06-14
965,344,377,8,2,635.64,2026-04-20
966,691,187,7,9,4263.79,2024-09-30
967,477,317,6,2,407.64,2026-01-08
968,664,287,91,6,1175.33,2026-02-04
969,793,105,18,2,578.33,2025-04-20
970,117,333,62,6,807.26,2026-04-14
971,720,108,97,10,4381.43,2026-01-25
972,920,137,65,4,695.29,2025-06-02
973,65,191,45,7,1071.21,2026-02-09
974,540,425,16,8,2027.11,2025-02-01
975,695,423,69,8,2885.73,2024-11-11
976,377,410,87,5,1184.75,2025-10-18
977,906,235,12,2,220.82,2024-12-10
978,184,148,10,2,415.06,2026-06-19
979,115,357,19,2,198.18,2024-10-03
980,210,267,81,8,737.91,2026-03-30
981,993,350,70,1,160.72,2025-04-29
982,431,228,95,3,742.42,2026-04-09
983,65,12,30,1,159.93,2025-02-10
984,422,297,44,9,2964.98,2024-10-04
985,682,357,68,-5,1520.11,2025-07-15
986,312,291,17,9,2103.51,2025-06-05
987,267,117,62,5,512.17,2025-11-19
988,789,433,7,6,2915.69,2024-10-28
989,467,490,22,3,568.49,2025-03-17
990,729,275,37,10,4635.83,2025-11-06
991,860,363,89,3,1461.42,2025-02-02
992,120,22,41,3,292.21,2026-02-26
993,267,190,24,10,807.07,2026-05-19
994,36,341,41,4,1159.98,2025-05-21
995,460,277,21,6,546.08,2025-10-14
996,943,13,52,9,1482.74,2025-12-05
997,971,235,41,8,3111.11,2025-04-11
998,757,280,65,3,66.18,2025-05-02
999,303,243,38,6,1984.06,2026-01-28
1000,819,290,94,10,3401.06,2025-01-08
1001,116,375,62,8,1460.55,2025-05-07
1002,565,60,40,1,86.92,2026-04-25
1003,862,113,58,1,212.78,2025-10-27
1004,57,312,83,6,386.35,2025-02-20
1005,228,401,99,4,1200.19,2025-09-07
1006,86,276,58,5,569.72,2026-02-22
1007,404,100,63,2,976.81,2025-06-02
1008,524,484,8,6,1857.13,2025-02-22
1009,734,438,55,6,1264.97,2026-02-25
1010,13,146,45,6,1232.0,2024-11-20
1011,457,448,72,6,1007.29,2025-06-25
1012,910,228,95,2,247.07,2025-05-16
1013,296,84,94,7,2840.38,2024-12-14
1014,425,72,76,7,2588.11,2026-03-10
1015,213,156,61,10,613.17,2025-04-12
1016,68,478,76,9,4442.28,2026-05-03
1017,420,328,35,7,437.19,2026-02-27
1018,474,364,73,7,727.64,2025-03-15
1019,853,196,38,3,346.93,2024-08-29
1020,843,424,39,9,2299.33,2025-08-03
1021,573,379,60,10,1658.79,2024-08-08
1022,3,79,34,4,131.53,2025-04-27
1023,855,326,61,5,2394.46,2024-12-06
1024,915,148,54,2,667.66,2025-03-24
1025,705,331,32,3,768.32,2024-12-21
1026,284,253,9,1,77.29,2024-11-29
1027,596,247,73,10,3778.71,2025-12-25
1028,644,352,61,7,3057.64,2025-06-17
1029,751,295,3,2,398.27,2026-02-12
1030,60,75,41,5,490.83,2024-08-14
1031,139,183,21,8,3532.74,2025-01-23
1032,430,326,46,1,150.88,2026-01-17
1033,543,328,10,1,159.13,2025-06-21
1034,644,94,98,9,1017.28,2024-08-20
1035,172,279,42,2,614.81,2026-02-26
1036,702,410,39,6,2501.25,2024-11-29
1037,705,186,13,5,1745.06,2025-12-20
1038,844,74,2,9,2685.8,2025-12-13
1039,382,399,63,3,806.17,2025-03-10
1040,933,84,14,7,1283.45,2026-05-19
1041,227,426,25,4,376.75,2025-05-13
1042,852,488,68,9,2830.01,2025-07-14
1043,720,388,15,9,3258.2,2025-08-05
1044,79,60,17,7,1687.25,2025-01-07
1045,320,354,47,1,250.17,2026-02-02
1046,912,306,67,3,1236.54,2024-10-30
1047,312,15,96,6,615.96,2026-02-08
1048,878,356,19,2,253.46,2026-06-28
1049,215,67,11,4,670.26,2026-03-12
1050,803,58,10,7,2461.15,2025-06-22
1051,776,221,6,1,391.85,2024-10-03
1052,813,338,66,4,287.01,2025-09-21
1053,122,466,33,10,484.47,2026-06-22
1054,684,6,97,1,51.8,2026-05-27
1055,943,309,27,2,791.08,2024-11-22
1056,190,344,45,10,4525.64,2024-11-11
1057,867,383,36,1,63.57,2024-11-03
1058,165,438,65,10,1869.62,2024-08-16
1059,584,35,13,10,1360.75,2025-04-15
1060,542,112,92,10,3863.57,2024-11-07
1061,176,462,97,4,1931.39,2026-06-26
1062,743,51,28,9,198.7,2025-08-06
1063,487,188,90,9,3857.6,2024-10-24
1064,690,491,14,10,1088.6,2024-11-27
1065,389,218,28,3,1262.03,2026-05-15
1066,116,390,41,9,1163.03,2026-03-30
1067,533,70,64,2,487.27,2025-08-28
1068,571,370,6,6,2149.63,2026-07-06
1069,119,198,37,2,354.99,2024-08-24
1070,320,352,57,8,2465.5,2026-02-28
1071,298,438,55,4,1143.52,2026-05-20
1072,917,431,61,4,1725.01,2025-09-02
1073,691,252,87,6,636.38,2024-10-07
1074,536,338,87,2,420.51,2025-04-06
1075,405,206,89,2,154.45,2025-10-15
1076,760,474,22,10,4892.34,2025-09-11
1077,204,174,26,2,389.16,2024-09-20
1078,414,63,30,10,4251.34,2025-10-02
1079,286,392,92,7,2576.67,2024-09-24
1080,775,405,83,10,3049.52,2025-03-31
1081,683,309,52,7,1336.49,2025-02-23
1082,151,394,59,8,2123.83,2024-12-25
1083,502,255,30,2,157.3,2025-02-02
1084,756,28,9,3,102.8,2025-09-05
1085,996,92,49,8,2763.93,2026-01-21
1086,157,156,80,10,3460.18,2024-10-10
1087,79,339,97,10,662.4,2024-07-31
1088,812,239,26,9,3495.91,2025-08-18
1089,503,259,34,5,1689.02,2025-09-01
1090,881,277,70,9,1664.42,2026-02-27
1091,33,221,16,1,477.24,2025-03-29
1092,874,193,57,7,1652.39,2025-08-03
1093,182,286,85,8,298.17,2025-07-25
1094,169,252,56,5,2223.28,2025-10-07
1095,399,250,98,3,509.94,2025-02-27
1096,503,338,71,2,586.1,2026-03-06
1097,488,288,21,9,2651.95,2024-07-17
1098,270,254,76,9,420.78,2024-12-13
1099,362,393,37,7,2212.92,2025-01-24
1100,605,24,17,6,296.9,2026-02-02
1101,760,299,4,6,1124.77,2024-10-27
1102,439,177,46,6,1216.05,2025-08-10
1103,678,126,32,7,1320.26,2026-01-12
1104,607,44,89,4,1324.32,2026-03-02
1105,118,173,22,2,874.18,2025-03-24
1106,39,236,85,1,278.44,2025-05-23
1107,924,216,35,7,2048.65,2024-12-08
1108,603,12,41,1,354.06,2024-07-15
1109,331,294,13,7,2056.39,2024-08-11
1110,692,106,44,8,544.22,2026-04-22
1111,784,342,44,8,2090.63,2024-12-27
1112,373,497,56,3,945.35,2025-12-20
1113,868,499,10,4,1034.15,2026-05-22
1114,272,25,39,9,1104.83,2024-10-30
1115,232,320,96,10,2129.73,2026-03-22
1116,593,49,76,2,729.0,2024-08-15
1117,581,411,68,6,907.29,2025-09-29
1118,356,408,10,8,1800.09,2024-09-21
1119,308,222,85,5,1311.13,2026-07-06
1120,425,206,33,9,1533.68,2026-07-03
1121,688,391,71,10,2673.77,2026-02-05
1122,643,361,67,3,1328.49,2025-09-02
1123,219,339,96,3,890.65,2024-09-11
1124,654,273,79,8,1188.87,2025-12-27
1125,745,321,8,7,3280.38,2026-04-02
1126,474,76,31,9,1046.8,2025-07-29
1127,784,154,56,3,1134.86,2025-07-15
1128,851,467,9,7,1210.67,2024-10-14
1129,274,422,37,4,1704.26,2026-04-19
1130,616,121,52,3,429.28,2025-02-18
1131,197,15,32,4,298.03,2026-05-05
1132,574,224,55,5,1213.98,2025-12-24
1133,280,70,4,1,116.96,2025-07-07
1134,285,338,71,5,1995.21,2024-08-28
1135,44,494,93,3,987.78,2026-02-15
1136,57,441,11,8,3163.78,2024-07-16
1137,888,33,53,6,1852.61,2026-06-24
1138,907,47,51,6,2054.42,2025-06-17
1139,585,377,65,3,399.9,2024-08-26
1140,849,298,100,2,541.08,2025-06-27
1141,906,47,31,9,1267.81,2025-06-28
1142,827,161,43,10,786.93,2024-09-15
1143,826,384,96,10,3738.73,2024-08-08
1144,224,74,14,4,1876.16,2024-11-07
1145,282,226,53,3,368.32,2026-07-08
1146,58,252,69,5,2170.96,2026-01-01
1147,116,163,70,6,2134.9,2024-08-29
1148,253,494,36,7,1735.51,2025-11-08
1149,733,189,40,3,582.72,2025-09-19
1150,927,311,5,1,329.79,2025-01-03
1151,808,344,31,1,351.53,2025-10-20
1152,317,328,90,5,1426.55,2026-06-12
1153,702,63,69,6,2721.09,2024-10-21
1154,398,5,51,4,1726.68,2024-09-14
1155,959,422,97,5,822.13,2025-03-10
1156,881,456,21,4,651.05,2025-03-10
1157,901,416,99,8,2584.39,2024-08-18
1158,281,444,11,7,2792.11,2024-10-29
1159,423,475,43,8,1968.99,2026-03-08
1160,840,52,21,7,3085.92,2025-02-01
1161,361,216,78,5,1315.2,2024-08-09
1162,465,356,4,9,3367.23,2025-10-23
1163,189,323,57,1,327.86,2024-08-01
1164,205,322,40,3,64.43,2025-09-16
1165,114,81,32,6,1778.33,2026-05-24
1166,787,426,84,9,3262.6,2026-01-31
1167,703,211,41,3,1279.62,2025-07-02
1168,753,69,34,8,1996.92,2026-01-13
1169,847,168,37,3,1049.95,2025-08-13
1170,377,94,51,4,242.05,2026-05-03
1171,906,293,29,7,3314.38,2025-01-01
1172,946,286,83,1,475.09,2026-04-10
1173,929,46,60,10,3207.81,2024-08-25
1174,873,87,7,4,582.62,2025-07-03
1175,615,134,20,7,2216.49,2025-09-07
1176,175,485,73,2,959.71,2024-09-30
1177,539,223,99,2,53.55,2025-03-24
1178,507,61,29,8,3336.67,2026-06-09
1179,883,417,35,4,445.84,2025-04-24
1180,392,67,56,5,1891.46,2025-04-25
1181,844,145,94,4,1232.16,2024-07-24
1182,419,406,19,4,883.2,2026-01-02
1183,269,121,80,1,159.29,2025-06-14
1184,379,299,88,8,3644.14,2025-08-12
1185,481,69,42,8,489.24,2026-05-10
1186,731,197,91,7,2447.82,2025-12-25
1187,263,38,13,7,2613.31,2025-05-12
1188,341,477,31,9,433.81,2026-06-04
1189,621,481,86,8,3647.59,2024-12-31
1190,830,24,1,10,3605.92,2024-08-30
1191,391,155,51,5,1310.9,2026-05-02
1192,914,287,6,6,500.85,2026-01-03
1193,174,258,64,10,1060.99,2026-01-18
1194,136,46,41,6,2648.34,2025-09-05
1195,267,60,41,9,2050.26,2025-10-16
1196,512,447,36,1,489.69,2026-03-25
1197,290,463,34,6,2787.56,2025-10-12
1198,949,136,67,10,4182.03,2025-02-18
1199,169,162,95,6,1375.03,2025-10-09
1200,155,285,85,8,3092.51,2025-10-19
1201,153,28,30,8,364.37,2025-01-06
1202,267,84,91,3,111.64,2025-09-26
1203,917,475,64,8,1835.89,2025-02-13
1204,727,288,63,1,231.93,2025-04-25
1205,867,369,19,8,2053.08,2025-08-26
1206,209,445,37,2,375.62,2025-02-27
1207,768,261,35,3,1262.33,2025-02-09
1208,600,109,75,10,4476.29,2025-02-12
1209,585,93,54,1,272.49,2026-02-11
1210,511,347,13,2,276.31,2025-07-29
1211,698,349,16,6,194.77,2026-01-19
1212,952,488,14,7,1395.16,2025-07-15
1213,84,236,91,6,562.87,2024-07-20
1214,979,138,77,8,1903.57,2024-07-21
1215,45,336,80,1,178.12,2026-01-08
1216,750,376,73,8,1407.68,2025-09-30
1217,50,411,83,3,364.37,2025-08-12
1218,57,381,10,5,875.61,2024-07-31
1219,391,48,52,9,4292.21,2025-09-09
1220,989,395,52,5,527.23,2025-02-06
1221,214,84,50,2,59.69,2025-06-03
1222,771,489,84,7,1097.38,2025-08-10
1223,503,411,56,3,233.67,2026-04-05
1224,618,68,46,5,2268.96,2024-07-22
1225,525,103,63,2,838.77,2025-03-14
1226,488,138,73,8,3559.99,2025-09-03
1227,775,217,48,10,2230.74,2025-05-13
1228,646,219,12,10,1094.51,2025-08-18
1229,997,238,87,1,266.4,2025-05-24
1230,731,80,64,4,1323.41,2024-11-06
1231,538,43,38,9,2899.7,2025-12-17
1232,929,411,62,8,1839.45,2026-05-09
1233,131,351,39,5,456.66,2025-10-26
1234,303,292,7,4,1084.34,2026-06-04
1235,47,263,14,9,510.62,2024-11-09
1236,97,238,85,9,2015.63,2024-12-05
1237,364,131,75,10,4101.56,2026-06-03
1238,17,59,95,2,777.9,2026-06-05
1239,187,432,51,8,849.48,2025-04-04
1240,898,361,39,1,59.98,2025-10-03
1241,466,388,86,6,1811.16,2025-09-26
1242,272,175,24,8,2555.43,2025-09-27
1243,765,310,34,4,435.37,2025-09-24
1244,19,3,51,2,456.45,2024-08-08
1245,672,245,59,2,52.77,2026-01-06
1246,989,382,78,7,3059.1,2025-10-14
1247,833,499,79,8,1322.75,2024-12-26
1248,987,354,87,6,2109.11,2026-04-28
1249,90,65,18,7,2843.59,2025-09-29
1250,836,9,90,1,111.58,2025-01-07
1251,215,247,84,4,1729.3,2026-05-10
1252,447,432,81,3,995.63,2025-03-12
1253,309,395,60,9,1004.75,2024-10-03
1254,23,60,22,3,742.54,2026-01-31
1255,456,494,63,3,1123.84,2024-12-07
1256,461,300,32,8,235.37,2025-12-25
1257,850,427,51,4,646.08,2026-03-17
1258,106,323,92,1,180.25,2025-07-16
1259,869,254,95,7,3431.08,2025-11-22
1260,568,149,5,10,3060.03,2025-09-26
1261,526,303,93,8,1694.77,2025-05-20
1262,927,419,63,10,4689.35,2025-10-07
1263,541,10,55,4,1451.44,2025-07-23
1264,66,138,83,10,1716.08,2025-07-18
1265,120,254,80,7,3127.51,2026-03-09
1266,447,11,21,6,1411.18,2025-05-04
1267,481,177,57,5,1842.9,2026-04-04
1268,602,466,88,4,1054.66,2024-11-27
1269,874,432,92,6,2774.6,2025-06-14
1270,301,371,92,8,663.65,2025-03-16
1271,854,482,87,7,3364.94,2026-06-24
1272,819,498,21,6,2412.4,2026-02-01
1273,708,384,12,10,1194.6,2025-02-13
1274,205,81,78,8,655.73,2025-03-18
1275,426,483,64,8,547.47,2026-02-09
1276,571,25,3,5,663.33,2025-11-20
